name,aziz,ctg,dhk,syl,bb,ecom,id,reference,price
প্রথমআলো বর্ণিল ঈদ ২০২২,1,0,0,0,0,0,63509,6350900000001,100
মণিমাণিক্য,0,2,3,2,0,0,63515,6351500000002,850
দূরের বন্ধু শম্ভু রক্ষিত,0,0,1,0,0,0,63522,6352200000002,360
জরাবর্গ,0,1,1,2,0,0,63523,6352300000001,300
আয়ুর্বেদিক চিকিৎসা,0,0,0,0,0,0,63558,6355800000007,400
স্বর্ণ কলমের নির্বাচিত ছোট গল্প,0,0,0,0,0,0,63564,6356400000008,600
বাঙালীর ধর্ম ও দর্শনচিন্তা,0,1,3,1,0,0,63571,6357100000008,700
বিন্দু নয় রেখা নয়,0,0,0,1,0,0,63582,6358200000004,300
কবিতাসংগ্রহ (চন্দ্রাণী বন্দ্যোপাধ্যায়),0,0,1,0,0,0,63583,6358300000003,400
এবং বই (এপ্রিল -জুন ২০২২),1,0,0,0,0,0,63590,6359000000003,50
দ্য রাইভ্যালস অফ শার্লক হোমস,0,1,2,1,0,0,63608,6360800000001,450
ইরাকি কবিতার ছায়ায়,0,0,0,2,0,0,63609,6360900000000,400
উত্তম নাট্যভাষ নন্দন ভবনা সৃজন,0,5,5,4,0,0,63610,6361000000006,300
উপদেশামৃত,0,0,0,0,0,0,63626,6362600000007,100
ভারতবর্ষ (দ্বিতীয় খণ্ড),0,0,0,1,0,0,63631,6363100000009,1400
খুতুত : সদত হসন মন্টোর চিঠি,0,0,0,2,0,0,63637,6363700000003,450
কোরক সাহিত্য পত্রিকা (১২৫ তম জন্মবর্ষে সুভাষচন্দ্র বসু ),0,1,0,0,0,0,63638,6363800000002,400
প্রথমআলো ঈদ সংখ্যা ২০২২,0,0,1,0,0,0,63650,6365000000004,200
বণিকবার্তা সিল্করুট ঈদ সংখ্যা ২০২২,0,0,1,0,0,0,63651,6365100000003,250
কালি ও কলম (বৈশাখ-জ্যৈষ্ঠ ১৮২৯),0,0,2,0,0,0,63688,6368800000007,200
সমকাল ঈদসংখ্যা ২০২২,0,0,1,0,0,0,63700,6370000000008,200
"কিশোর বাংলা : (এপ্রিল, ২০২২)",0,0,0,0,0,0,63721,6372100000001,100
ABC Round,0,0,10,0,0,0,63767,6376700000003,200
ABC Shape,0,3,6,0,0,0,63768,6376800000002,250
বর্ণমাল ও সংখ্যা,0,7,0,0,0,0,63770,6377000000007,250
বর্ণমালা (অ আ ক খ),0,0,7,0,0,0,63773,6377300000004,250
ইকরিমিকরি : এলো খুশির ঈদ,0,2,1,0,0,0,63775,6377500000002,100
মেদিনীপুর ইতিহাস ও সংস্কৃতির বিবর্তন ১,0,2,0,0,0,0,6378,6378000000004,400
কারেন্ট অ্যাফেয়ার্স : মে ২০২২,2,0,0,8,0,0,63781,6378100000003,20
সাম্প্রতিক দেশকাল : ঈদ সংখ্যা ২০২২,0,0,0,0,0,0,63790,6379000000001,100
"Economic & Political Weekly March 19, 2022",0,0,1,0,0,0,63806,6380600000001,240
"রহস্য পত্রিকা(মে, ২০২২)",0,0,0,0,0,0,63808,6380800000009,45
কালো আমেরিকার কবিতা-গান,0,0,7,3,0,0,63827,6382700000004,240
চৌরঙ্গী সাহিত্য সংস্কৃতি পত্রিকা : সৌম্যেন্দু রায় বিশেষ সংখ্যা (মার্চ ২০২২),0,0,0,0,0,0,63831,6383100000007,700
অন্য কথায়,0,0,3,1,0,0,63832,6383200000006,700
সত্যজিৎ রায় পত্রাবলী অজেয় রায়কে লেখা,0,0,1,0,0,0,63833,6383300000005,1000
ফারাসী বিপ্লব ১৭৮৬-১৭৯৫,0,4,1,2,0,0,63834,6383400000004,120
ভারতের বর্ণব্যবস্থা,0,5,0,0,0,0,63835,6383500000003,50
পরশুরাম গল্পসমগ্র,0,0,0,0,0,0,63840,6384000000005,1000
দৈনিক ইত্তেফাক : ঈদ সংখ্যা ২০২২,0,0,0,0,0,0,63852,6385200000000,200
"এখন শান্তিনিকেতন : আগস্ট ২০২১ (বর্ষা, ১৪২৮)",2,0,1,0,0,0,63862,6386200000007,200
প্রতিচিন্তা (এপ্রিল-জুন ২০২২),0,0,1,3,0,0,63863,6386300000006,100
বিচিত্রপত্র (জানুয়ারি-মার্চ ২০২২),0,4,2,1,0,0,63864,6386400000005,400
কৃত্তিবাস (মার্চ ২০২২),1,3,8,0,0,0,63865,6386500000004,120
বাঙ্গজী এলো কলকাতায়,0,1,0,0,0,0,63867,6386700000002,200
বিচিত্রপত্র-এর সত্যজিৎ প্রসঙ্গ (১),0,2,3,1,0,0,63871,6387100000005,1000
বন্দনার বাগান,0,0,0,1,0,0,63877,6387700000009,400
তিনটি উপন্যাস (ফিওদর দস্তোয়েভস্কি),0,3,0,4,0,0,63890,6389000000000,600
কিশোরকুমার : পাগলা ফাইল,0,1,1,1,0,0,63897,6389700000003,800
"বিবিধ : ঈদ সংখ্যা ( মে, ২০২২)",0,0,2,0,0,0,63898,6389800000002,50
নির্জন শিশিরের নীরব ভালোবাসা,0,0,10,0,0,0,63902,6390200000004,350
রামায়ণ,0,0,0,0,0,0,63922,6392200000008,40
আমাদের ইতিহাস,0,0,0,0,0,0,63923,6392300000007,70
কেন গান্ধী ?,0,0,1,0,0,0,63924,6392400000006,80
ইতিহাসের আলোয়,0,0,0,0,0,0,63925,6392500000005,100
কলকাতার রাস্তার গল্পকথা,0,2,1,1,0,0,63927,6392700000003,1600
মাসিক চলতি ঘটনা মে ২০২২,0,0,0,14,0,0,63941,6394100000003,20
প্রাচীন ও মধ্যযুগের বাংলা সাহিত্যে সাধারণ মানুষ,0,0,0,1,0,0,63962,6396200000006,700
বিনোদবিহারীর অণুচিত্র,0,0,4,2,0,0,63966,6396600000002,700
মুদ্রা ও মানব সভ্যতা,0,1,0,0,0,0,63969,6396900000009,350
বিভূতিভূষণ : দ্বন্দ্বের বিন্যাস,0,1,4,1,0,0,63976,6397600000009,500
ভারতের সংস্কুতিতে ভগবান কৃষ্ণ,0,0,2,0,0,0,63977,6397700000008,400
ভারত সংস্কৃতিতে ভগবান কৃষ্ণ,0,0,0,1,0,0,63979,6397900000006,400
শেফালিলতা,0,8,4,2,0,0,64003,6400300000009,400
জাতীয় আন্দোলন : মতাদর্শ ও ইতিহাস চর্চা,0,3,0,1,0,0,64004,6400400000008,240
ভারতীয় ধর্মে উদারতা,0,1,3,0,0,0,64005,6400500000007,440
আযকার,0,2,0,0,0,0,64006,6400600000006,88
সিলেট মিরর ঈদসংখ্যা ২০২২,0,0,1,4,0,0,64013,6401300000006,200
আত্নার পরির্চযা,0,0,0,0,0,0,64022,6402200000004,120
ব্যস্ততার এ যুগে ইলম অন্বেষণ,0,1,0,0,0,0,64023,6402300000003,96
হাদিস পড়ি আদব শিখি,0,0,0,0,0,0,64025,6402500000001,198
বাংলার ইসলামি সংস্কৃতি,0,1,0,0,0,0,64027,6402700000009,400
অশ্রুসাগর,0,2,0,0,0,0,64028,6402800000008,324
আত্মশুদ্ধির মূলনীতি,0,3,0,0,0,0,64030,6403000000003,220
মূকাভিনয়,0,4,0,0,0,0,64032,6403200000001,150
সফদর হাশমি নাট্যসংগ্রহ,0,1,0,0,0,0,64033,6403300000000,160
আধ্যাত্নিক পরিক্রমা -২,0,2,0,0,0,0,64034,6403400000009,70
শেক্সপীয়র রচনা সমগ্র,0,0,0,0,0,0,64037,6403700000006,440
বাংলা নাট্য সমালোচনার কথা,0,0,0,0,0,0,64040,6404000000000,700
হিজাবের বিধিবিধান,0,1,0,0,0,0,64048,6404800000002,270
রামায়নের গল্প,0,0,0,0,0,0,64052,6405200000005,600
নাটক সমগ্র (চার খন্ডের সেট),0,1,0,0,0,0,64083,6408300000005,2500
ত্রৈলোক্যনাথ রচনাবলী ২,0,1,0,0,0,0,64087,6408700000001,400
আরবি ভাষা অভিযান,0,0,0,0,0,0,64140,6414000000009,200
সময় পূর্বাপর ঈদ ও নববর্ষ সংখ্যা,0,0,1,0,0,0,64149,6414900000000,150
অধ্যায় : মার্চ-এপ্রিল ২০২২,0,0,0,0,0,0,64150,6415000000006,100
ডাক ‍দিয়ে যাই তোমায়,0,2,0,0,0,0,64152,6415200000004,360
জামায়াত ও ঐক্য,0,1,0,0,0,0,64156,6415600000000,20
"Economic & Political Weekly March 26, 2022",0,0,0,0,0,0,64170,6417000000000,240
"Economic & Political Weekly April 2, 2022",0,0,0,0,0,0,64171,6417100000009,260
রচনাসমগ্র -২,0,3,0,0,0,0,64220,6422000000004,300
রচনাসমগ্র -৩,0,3,0,0,0,0,64222,6422200000002,400
বইয়ের দেশ (এপ্রিল - জুন 2022),1,0,0,0,0,0,64241,6424100000007,60
"সানন্দা : নববর্ষ  ১৮২৯ (৩০, এপ্রিল ২০২২)",0,0,1,0,0,0,64242,6424200000006,90
কালিদাস গ্রন্থাবলী (তিন খণ্ডের সেট),0,0,0,0,0,0,64243,6424300000005,850
"আনন্দমেলা (২০ এপ্রিল, ২০২২)",0,0,1,0,0,0,64244,6424400000004,40
"দেশ (২ মে, ২০২২)",0,0,0,1,0,0,64246,6424600000002,65
নতুন এক মাত্রা মে-জুন ২০২২,0,3,0,1,0,0,64247,6424700000001,80
"তর্ক (প্রথম বর্ষ, প্রথম সংখ্যা)",0,0,4,4,0,0,64254,6425400000001,600
মানুষের কি কোনও ভবিষ্যৎ আছে?,1,0,10,0,0,0,64264,6426400000008,240
Box Haxa Luxury,0,0,4,0,0,0,68200,6426400000088,190
নগ্নিকা,0,0,1,0,0,0,64272,6427200000007,300
সেইসব ফেল আসা দিনযাপন,0,0,0,0,0,0,64275,6427500000004,160
তাদাব্বুরে কুরআন (কুরআন বোঝার রাজপথে আপনার প্রথম স্বপ্নযাত্রা),0,2,0,0,0,0,64286,6428600000000,707
এবং ইন্দ্রজিৎ,0,0,4,0,0,0,64292,6429200000001,160
রুদ্র-পিয়ম সিরিজ (৪খণ্ড একত্রে),0,0,1,0,0,0,64301,6430100000008,2398
ডাক বাংলা বইমেলা সংখ্যা ২০২২,0,0,0,0,0,0,64327,6432700000006,600
উদার আকাশ বইমেলা ২০২২,0,0,2,0,0,0,64328,6432800000005,140
গল্পসরণি শ্যামল গঙ্গোপাধ্যায় বিশেষ সংখ্যা : দুই,0,0,0,0,0,0,64329,6432900000004,600
উদার আকাশ ফেব্রুয়ারি ২০২১,0,0,2,0,0,0,64331,6433100000009,140
ভাববার কথা,0,0,0,0,0,0,64347,6434700000000,300
প্রাচীন জরীপের ইতিহাস,0,0,0,0,0,0,64348,6434800000009,300
বঙ্গদর্শন ১৫,0,1,0,0,0,0,64355,6435500000009,1000
বনফুল,0,0,1,0,0,0,64357,6435700000007,320
কোরাস শিল্প সহিত্য পত্রিকা (বইমেলা সংখ্যা-২০২২),0,1,1,1,0,0,64362,6436200000009,800
লোকনাথ ভট্টাচার্য রচনাবলী (দ্বিতীয় খণ্ড),0,1,0,0,0,0,64367,6436700000004,500
প্রবন্ধ সমগ্র -৬,0,1,0,0,0,0,64368,6436800000003,700
প্রবন্ধ সংগ্রহ ২ (সিদ্ধার্থ ঘোষ),0,0,0,0,0,0,64371,6437100000007,798
কালের কষ্টিপাথর (বৈশাখী সংকলন-১৪২৯),0,8,4,0,0,0,64373,6437300000005,330
রচনা সংকলন (সত্যেন্দ্রনাথ বসু),0,0,0,0,0,0,64386,6438600000009,300
বিদুর : গৌতম বসু সংখ্যা (ফেব্রুয়ারি ২০২২),0,1,0,0,0,0,64390,6439000000002,650
কবিতার আশপাশ,0,1,0,0,0,0,64393,6439300000009,300
পশ্চাৎপট,0,0,0,4,0,0,64412,6441200000003,600
জয়ের শক্তি,0,1,0,0,0,0,64414,6441400000001,100
আমরা অজেয়,0,0,0,0,0,0,64540,6454000000005,100
উম্মুল মো’মেনীন হযরত খাদিজা (রাঃ),0,0,0,0,0,0,64546,6454600000009,200
ঐ মহামানব আসে,0,0,0,0,0,0,64567,6456700000002,800
ঐ মহামানব আসে (অশেষ),0,1,0,0,0,0,64572,6457200000004,500
Jeya Book Centre Ncba Classics,0,0,0,0,0,0,64575,6457500000001,190
কার্টুনের ইতিবৃত্ত,0,1,4,0,0,0,64589,6458900000004,500
বিজ্ঞানচিন্তা (মে 2022),0,0,1,5,0,0,64594,6459400000006,50
"নিসর্গ (বর্ষ ৩৭, সংখ্যা ০১, ফেব্রুয়ারি ২০২২)",0,0,5,0,0,0,64663,6466300000005,200
"থিয়েটারওয়ালা : বর্ষ  ২৩, সংখ্যা ৩৩, এপ্রিল ২০২১",0,0,7,0,0,0,64944,6494400000007,300
"কিশোর বাংলা মে, ২০২২",0,0,0,0,0,0,64989,6498900000000,50
রক্তের সম্পর্ক,0,1,0,0,0,0,6500,6500000000009,50
সঙ্গীত মনন মে ২০২২,1,0,12,0,0,0,67700,6500100002308,300
পপকর্‌ন,0,0,0,0,0,0,50543,6500600000011,70
"শব্দরোদ : ৫ম বর্ষ, তৃতীয় সংখ্যা (বৈশাখ ১৮২৯)",2,0,18,0,0,0,65033,6503300000007,150
এবং মুশায়েরা দস্তয়েভস্কি,0,8,5,1,0,0,65058,6505800000006,1200
পৃথিবীর মাতৃসাধনা,0,0,2,0,0,0,65067,6506700000004,500
অনীক এপ্রিল ২০২২,0,0,0,0,0,0,65081,6508100000004,40
সত্যজিতের সিনেমায় নারী ও শিশুরা,0,0,1,0,0,0,65083,6508300000002,600
শিল্পসাহিত্য ফেব্রুয়ারি ২০২২,0,0,1,0,0,0,68603,6508300000022,250
কৃত্তিবাস ১ মে ২০২২,0,8,0,5,0,0,65084,6508400000001,100
কৃত্তিবাস ১৫ এপ্রিল ২০২২,2,0,4,2,0,0,65085,6508500000000,100
সত্যজিতের সিনেঘরে,0,0,0,0,0,0,65087,6508700000008,198
সিনেমা সাহিত্য গান,0,1,0,0,0,0,65090,6509000000002,800
দ্য থ্রি কফিনস,0,0,0,0,0,0,65102,6510200000006,354
হারিয়ে যাওয়ার টিকিট,0,0,0,0,0,0,65103,6510300000005,300
বাংলা সাহিত্যের সমগ্র ইতিহাস,0,0,0,0,0,0,65114,6511400000001,880
এখন ইছামতী বিদ্যাধরী মার্চ-জুন ২০২২,0,0,1,0,0,0,65127,6512700000005,300
রুমির কবিতা,0,0,0,0,0,0,65235,6523500000003,200
মেঘলোকে মনোজ নিবাস (copy),0,0,0,0,0,0,65269,6526900000000,150
নকশি নোটবুক,0,0,0,1,0,0,835,66007,250
নকশি নোটবুক,0,0,0,0,0,0,818,661002,380
Graphing Changing Landscapes,0,0,0,0,0,0,68230,6720041029528,400
"দেশ ১৭ মে, ২০২২",0,0,0,0,0,0,67545,6754500000001,65
সিনেমা দর্শন এপ্রিল ২০২২,0,0,0,0,0,0,67546,6754600000000,350
মাল্যবান,0,2,0,0,0,0,67552,6755200000001,260
সোভিয়েতিস্তান,0,0,0,0,0,0,67569,6756900000001,700
শিক্ষা ও শিক্ষক,0,1,0,0,0,0,67616,6761600000008,60
রাবণ একটি আত্মকথার ষাণ্মাসিক,0,0,0,2,0,0,67618,6761800000006,450
অন্য - The Other,0,1,0,0,0,0,67621,6762100000000,600
দ্য ১০০ মিনিট ম্যানেজার,0,0,0,0,0,0,67661,6766100000008,220
বিজনেস প্রোফাইল,0,0,2,0,0,0,67698,6769800000002,100
উপন্যাসের সময়,0,0,0,0,0,0,67711,6771100000002,500
তিথিতীর্থমায়া,0,0,2,0,0,0,67737,6773700000000,180
কর্ষণ জুন ২০২২,0,3,7,5,0,0,69809,6773700000007,200
